OrderDate,City,Discount,OrderID,PostalCode,ProductName,Profit,Quantity,Sales,ShipDate,State,DaystoShipActual,SalesForecast,DaystoShipScheduled,SalesperCustomer,ProfitRatio,latitude,longitude,Category_encoded,Region_encoded,Segment_encoded,ShipMode_encoded,ShipStatus_encoded,Sub_Category_encoded
2011-09-20,Bloomington,0.5,US-2011-134614,61701,Bevis 44 x 96 Conference Tables,-408,6,618,2011-09-25,Illinois,5,809,6,617.7,-66.0,40.4783,-88.9893,2,3,1,1,1,11
2011-09-20,Chicago,0.3,CA-2011-120411,60653,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",-70,5,493,2011-09-23,Illinois,3,647,1,493.43,-14.3,41.8196,-87.6126,2,3,1,3,2,13
2011-09-20,Columbia,0.0,CA-2011-166744,21044,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",51,3,164,2011-09-24,Maryland,4,215,6,164.22,31.0,39.2141,-76.8788,2,2,1,1,1,3
2011-09-20,Columbia,0.0,CA-2011-166744,21044,OSullivan Living Dimensions 2-Shelf Bookcases,36,3,363,2011-09-24,Maryland,4,476,6,362.94,10.0,39.2141,-76.8788,2,2,1,1,1,13
2011-09-20,New York City,0.2,CA-2011-125997,10011,DMI Eclipse Executive Suite Bookcases,-10,2,802,2011-09-23,New York,3,1050,1,801.57,-1.3,40.7402,-73.9996,2,2,1,3,2,13
2011-09-20,New York City,0.1,CA-2011-125997,10011,Global Leather Executive Chair,140,2,632,2011-09-23,New York,3,828,1,631.78,22.2,40.7402,-73.9996,2,2,1,3,2,8
2011-09-20,Jacksonville,0.2,CA-2011-151953,32216,Nontoxic Chalk,1,2,3,2011-09-25,Florida,5,4,6,2.82,35.0,30.2787,-81.5831,1,4,2,1,1,6
2011-09-20,Los Angeles,0.2,CA-2011-133704,90004,Ibico Plastic and Wire Spiral Binding Combs,7,3,20,2011-09-26,California,6,27,6,20.23,32.5,34.0762,-118.3029,1,1,3,1,3,1
2011-09-20,Los Angeles,0.0,CA-2011-133704,90004,Staples,12,4,44,2011-09-26,California,6,58,6,43.92,27.0,34.0762,-118.3029,1,1,3,1,3,9
2011-09-20,New York City,0.0,CA-2011-125997,10011,Avery 485,35,6,75,2011-09-23,New York,3,99,1,75.18,47.0,40.7402,-73.9996,1,2,1,3,2,10
2011-09-20,New York City,0.0,CA-2011-125997,10011,Euro-Pro Shark Turbo Vacuum,8,1,31,2011-09-23,New York,3,41,1,30.98,26.0,40.7402,-73.9996,1,2,1,3,2,9
2011-09-20,San Diego,0.0,CA-2011-126480,92024,Xerox 1900,4,2,9,2011-09-24,California,4,11,6,8.56,45.0,33.0535,-117.2689,1,1,2,1,1,2
2011-09-20,San Francisco,0.0,CA-2011-156433,94110,Avery 499,5,2,10,2011-09-26,California,6,13,6,9.96,46.0,37.7509,-122.4153,1,1,1,1,3,10
2011-09-20,San Francisco,0.0,CA-2011-156433,94110,"Wirebound Message Book, 4 per Page",11,4,22,2011-09-26,California,6,28,6,21.72,49.0,37.7509,-122.4153,1,1,1,1,3,2
2011-09-20,Chicago,0.2,CA-2011-120411,60653,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,3,2,11,2011-09-23,Illinois,3,15,1,11.12,31.3,41.8196,-87.6126,3,3,1,3,2,4
2011-09-20,Columbia,0.0,CA-2011-166744,21044,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,26,2,60,2011-09-24,Maryland,4,79,6,59.98,44.0,39.2141,-76.8788,3,2,1,1,1,7
2011-09-20,New York City,0.0,CA-2011-125997,10011,Ooma Telo VoIP Home Phone System,157,5,630,2011-09-23,New York,3,825,1,629.95,25.0,40.7402,-73.9996,3,2,1,3,2,4
2011-09-20,New York City,0.0,CA-2011-125997,10011,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,661,9,1350,2011-09-23,New York,3,1769,1,1349.91,49.0,40.7402,-73.9996,3,2,1,3,2,4
2011-09-21,Garland,0.6,US-2011-166310,75043,Dana Swing-Arm Lamps,-7,2,9,2011-09-23,Texas,2,11,1,8.54,-87.5,32.8565,-96.5999,2,3,3,3,2,3
2011-09-21,New York City,0.0,CA-2011-124513,10011,Boston 16801 Nautilus Battery Pencil Sharpener,17,3,66,2011-09-25,New York,4,87,6,66.03,26.0,40.7402,-73.9996,1,2,3,1,1,6
2011-09-21,Omaha,0.0,CA-2011-125514,68104,Acco 6 Outlet Guardian Standard Surge Suppressor,11,3,36,2011-09-22,Nebraska,1,48,1,36.27,30.0,41.2919,-95.9999,1,3,2,3,3,9
2011-09-21,Omaha,0.0,CA-2011-125514,68104,Fellowes Basic Home/Office Series Surge Protectors,8,2,26,2011-09-22,Nebraska,1,34,1,25.96,29.0,41.2919,-95.9999,1,3,2,3,3,9
2011-09-21,Omaha,0.0,CA-2011-125514,68104,Xerox 224,3,1,6,2011-09-22,Nebraska,1,8,1,6.48,48.0,41.2919,-95.9999,1,3,2,3,3,2
2011-09-21,Philadelphia,0.7,CA-2011-117478,19140,"Angle-D Binders with Locking Rings, Label Holders",-5,3,7,2011-09-24,Pennsylvania,3,9,1,6.57,-76.7,40.0118,-75.1456,1,2,1,3,2,1
2011-09-21,Philadelphia,0.2,CA-2011-168823,19143,Staples,7,9,21,2011-09-24,Pennsylvania,3,27,1,20.81,33.8,39.9448,-75.2288,1,2,3,3,2,10
2011-09-21,Philadelphia,0.2,CA-2011-168823,19143,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",4,3,11,2011-09-24,Pennsylvania,3,15,1,11.35,36.3,39.9448,-75.2288,1,2,3,3,2,2
2011-09-21,San Francisco,0.0,CA-2011-153969,94109,"#10 White Business Envelopes,4 1/8 x 9 1/2",37,5,78,2011-09-25,California,4,103,6,78.35,47.0,37.7917,-122.4186,1,1,1,1,1,12
2011-09-21,San Francisco,0.0,CA-2011-153969,94109,Newell 34,15,3,60,2011-09-25,California,4,78,6,59.52,26.0,37.7917,-122.4186,1,1,1,1,1,6
2011-09-21,San Francisco,0.0,CA-2011-153969,94109,Staples,7,2,16,2011-09-25,California,4,20,6,15.56,47.0,37.7917,-122.4186,1,1,1,1,1,12
2011-09-21,San Francisco,0.0,CA-2011-153969,94109,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",9,3,19,2011-09-25,California,4,25,6,19.35,49.0,37.7917,-122.4186,1,1,1,1,1,2
2011-09-21,San Francisco,0.0,CA-2011-153969,94109,Xerox 1971,17,9,39,2011-09-25,California,4,50,6,38.52,45.0,37.7917,-122.4186,1,1,1,1,1,2
2011-09-21,Des Moines,0.0,US-2011-135972,98198,Canon PC1080F Personal Copier,702,3,1800,2011-09-23,Washington,2,2359,3,1799.97,39.0,47.3929,-122.3129,3,1,1,2,1,17
2011-09-21,Des Moines,0.2,US-2011-135972,98198,Nortel Meridian M3904 Professional Digital phone,28,2,246,2011-09-23,Washington,2,323,3,246.38,11.3,47.3929,-122.3129,3,1,1,2,1,4
2011-09-21,San Francisco,0.2,CA-2011-153969,94109,Polycom CX300 Desktop Phone USB VoIP phone,24,2,240,2011-09-25,California,4,314,6,239.98,10.0,37.7917,-122.4186,3,1,1,1,1,4
2011-09-22,New York City,0.0,CA-2011-156160,10035,"Computer Room Manger, 14",35,3,97,2011-09-29,New York,7,128,6,97.44,36.0,40.8011,-73.9371,2,2,1,1,2,3
2011-09-22,New York City,0.1,CA-2011-156160,10035,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,84,4,580,2011-09-29,New York,7,759,6,579.53,14.4,40.8011,-73.9371,2,2,1,1,2,8
2011-09-22,Boca Raton,0.2,CA-2011-127488,33433,Avery File Folder Labels,2,2,5,2011-09-24,Florida,2,6,3,4.61,36.3,26.3464,-80.1564,1,4,1,2,1,10
2011-09-22,Chicago,0.2,CA-2011-103191,60653,"SAFCO Commercial Wire Shelving, Black",-83,3,332,2011-09-27,Illinois,5,434,6,331.54,-25.0,41.8196,-87.6126,1,3,2,1,1,5
2011-09-22,New York City,0.0,CA-2011-156160,10035,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",6,4,13,2011-09-29,New York,7,17,6,13.04,44.0,40.8011,-73.9371,1,2,1,1,2,6
2011-09-22,New York City,0.2,CA-2011-156160,10035,Cardinal Holdit Business Card Pockets,1,1,4,2011-09-29,New York,7,5,6,3.98,35.0,40.8011,-73.9371,1,2,1,1,2,1
2011-09-22,San Jose,0.0,CA-2011-158225,95123,"File Shuttle II and Handi-File, Black",42,5,169,2011-09-28,California,6,222,6,169.45,25.0,37.2458,-121.8306,1,1,1,1,3,5
2011-09-22,San Jose,0.0,CA-2011-158225,95123,Tennsco Commercial Shelving,0,2,41,2011-09-28,California,6,53,6,40.68,1.0,37.2458,-121.8306,1,1,1,1,3,5
2011-09-23,San Diego,0.15,US-2011-134733,92037,Rush Hierlooms Collection 1 Thick Stackable Bookcases,21,3,436,2011-09-28,California,5,571,6,436.0,4.7,32.8455,-117.2521,2,1,2,1,1,13
2011-09-23,Dover,0.0,CA-2011-163650,19901,Ibico Covers for Plastic or Wire Binding Elements,16,3,35,2011-09-25,Delaware,2,45,1,34.5,45.0,39.1564,-75.4955,1,2,1,3,2,1
2011-09-23,Dover,0.0,CA-2011-163650,19901,Newell 351,3,3,10,2011-09-25,Delaware,2,13,1,9.84,29.0,39.1564,-75.4955,1,2,1,3,2,6
2011-09-23,Lakewood,0.2,CA-2011-147900,44107,EcoTones Memo Sheets,10,9,29,2011-09-28,Ohio,5,38,6,28.8,35.0,41.4847,-81.8018,1,2,3,1,1,2
2011-09-23,Minneapolis,0.0,CA-2011-116904,55407,Carina Double Wide Media Storage Towers in Natural & Black,16,5,405,2011-09-28,Minnesota,5,531,6,404.9,4.0,44.9378,-93.2545,1,3,1,1,1,5
2011-09-23,Minneapolis,0.0,CA-2011-116904,55407,GBC Instant Report Kit,6,2,13,2011-09-28,Minnesota,5,17,6,12.94,50.0,44.9378,-93.2545,1,3,1,1,1,1
2011-09-23,Minneapolis,0.0,CA-2011-116904,55407,Ibico EPK-21 Electric Binding System,4630,5,9450,2011-09-28,Minnesota,5,12383,6,9449.95,49.0,44.9378,-93.2545,1,3,1,1,1,1
2011-09-23,Minneapolis,0.0,CA-2011-116904,55407,Xerox 217,16,5,32,2011-09-28,Minnesota,5,42,6,32.4,48.0,44.9378,-93.2545,1,3,1,1,1,2
2011-09-23,New York City,0.2,CA-2011-113964,10011,Avery Binding System Hidden Tab Executive Style Index Sets,7,4,18,2011-09-30,New York,7,24,6,18.46,37.5,40.7402,-73.9996,1,2,3,1,2,1
2011-09-23,New York City,0.2,CA-2011-163559,10035,Avery Arch Ring Binders,47,3,139,2011-09-28,New York,5,183,3,139.44,33.8,40.8011,-73.9371,1,2,1,2,2,1
2011-09-23,Newark,0.0,CA-2011-148369,19711,Wilson Jones Suede Grain Vinyl Binders,5,4,11,2011-09-27,Delaware,4,15,6,11.12,49.0,39.7011,-75.7375,1,2,2,1,1,1
2011-09-23,San Diego,0.2,US-2011-134733,92037,netTALK DUO VoIP Telephone Service,31,2,84,2011-09-28,California,5,110,6,83.98,37.5,32.8455,-117.2521,3,1,2,1,1,4
2011-09-24,San Francisco,0.0,CA-2011-123344,94109,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",8,4,212,2011-09-29,California,5,278,6,211.96,4.0,37.7917,-122.4186,1,1,1,1,1,5
2011-09-25,Houston,0.32,US-2011-112914,77041,OSullivan Living Dimensions 5-Shelf Bookcases,-97,2,301,2011-09-30,Texas,5,394,6,300.53,-32.4,29.8602,-95.5817,2,3,3,1,1,13
2011-09-25,Aurora,0.2,CA-2011-141355,80013,Dixon Ticonderoga Core-Lock Colored Pencils,2,2,15,2011-09-30,Colorado,5,19,6,14.58,16.3,39.6575,-104.7846,1,1,3,1,1,6
2011-09-25,Houston,0.8,US-2011-112914,77041,Avery Self-Adhesive Photo Pockets for Polaroid Photos,-4,2,3,2011-09-30,Texas,5,4,6,2.72,-160.0,29.8602,-95.5817,1,3,3,1,1,1
2011-09-25,Houston,0.2,US-2011-112914,77041,Poly String Tie Envelopes,1,2,3,2011-09-30,Texas,5,4,6,3.26,33.8,29.8602,-95.5817,1,3,3,1,1,12
2011-09-25,Houston,0.2,US-2011-112914,77041,Xerox 1954,11,8,34,2011-09-30,Texas,5,44,6,33.79,31.3,29.8602,-95.5817,1,3,3,1,1,2
2011-09-26,Los Angeles,0.2,US-2011-151925,90049,"Leather Task Chair, Black",0,2,146,2011-10-01,California,5,191,3,145.57,0.0,34.066,-118.474,2,1,1,2,2,8
2011-09-26,Philadelphia,0.2,CA-2011-144974,19140,DAX Black Cherry Wood-Tone Poster Frame,5,1,21,2011-09-30,Pennsylvania,4,28,6,21.18,22.5,40.0118,-75.1456,2,2,2,1,1,3
2011-09-26,San Diego,0.2,CA-2011-132451,92105,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",73,3,586,2011-09-27,California,1,767,1,585.55,12.5,32.7423,-117.0947,2,1,3,3,3,8
2011-09-26,Lancaster,0.2,CA-2011-115133,43130,Hoover Commercial Lightweight Upright Vacuum,1,6,17,2011-09-30,Ohio,4,22,6,16.7,7.5,39.7187,-82.6031,1,2,3,1,1,9
2011-09-26,Lancaster,0.2,CA-2011-115133,43130,"Message Book, Wirebound, Four 5 1/2 X 4 Forms/Pg., 200 Dupl. Sets/Book",11,4,33,2011-09-30,Ohio,4,43,6,32.9,33.8,39.7187,-82.6031,1,2,3,1,1,2
2011-09-26,Mesquite,0.8,US-2011-152723,75150,Acco 3-Hole Punch,-1,1,1,2011-09-26,Texas,0,1,0,0.88,-160.0,32.8154,-96.6307,1,3,2,4,3,1
2011-09-26,Philadelphia,0.2,CA-2011-144974,19140,"Acco Six-Outlet Power Strip, 4 Cord Length",3,6,41,2011-09-30,Pennsylvania,4,54,6,41.38,7.5,40.0118,-75.1456,1,2,2,1,1,9
2011-09-26,Philadelphia,0.7,CA-2011-144974,19140,"Avery Durable Slant Ring Binders, No Labels",-5,5,6,2011-09-30,Pennsylvania,4,8,6,5.97,-76.7,40.0118,-75.1456,1,2,2,1,1,1
2011-09-26,Philadelphia,0.2,CA-2011-164385,19134,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,14,3,144,2011-10-01,Pennsylvania,5,189,3,143.95,10.0,39.9925,-75.1133,1,2,2,2,2,9
2011-09-26,San Diego,0.0,CA-2011-132451,92105,Xerox 217,9,3,19,2011-09-27,California,1,25,1,19.44,48.0,32.7423,-117.0947,1,1,3,3,3,2
2011-09-26,Seattle,0.0,CA-2011-127586,98115,"Dual Level, Single-Width Filing Carts",81,2,310,2011-09-30,Washington,4,406,6,310.12,26.0,47.6849,-122.2968,1,1,3,1,1,5
2011-09-26,Chicago,0.2,CA-2011-115049,60623,"Maxell Pro 80 Minute CD-R, 10/Pack",38,11,154,2011-10-01,Illinois,5,202,6,153.82,25.0,41.849,-87.7157,3,3,1,1,1,7
2011-09-26,Lancaster,0.2,CA-2011-115133,43130,Maxell CD-R Discs,0,2,3,2011-09-30,Ohio,4,4,6,3.15,15.0,39.7187,-82.6031,3,2,3,1,1,7
2011-09-27,Hackensack,0.0,CA-2011-120887,7601,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",38,3,88,2011-10-03,New Jersey,6,115,6,87.54,43.0,40.8882,-74.0503,2,2,2,1,3,3
2011-09-27,San Diego,0.2,US-2011-133130,92037,DMI Arturo Collection Mission-style Design Wood Chair,45,5,604,2011-10-01,California,4,791,6,603.92,7.5,32.8455,-117.2521,2,1,1,1,1,8
2011-09-27,San Diego,0.0,US-2011-133130,92037,Xerox 1919,40,2,82,2011-10-01,California,4,107,6,81.98,49.0,32.8455,-117.2521,1,1,1,1,1,2
2011-09-28,Hollywood,0.2,CA-2011-114335,33021,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,17,4,337,2011-10-03,Florida,5,442,6,337.09,5.0,26.0218,-80.1891,2,4,1,1,1,3
2011-09-28,Fayetteville,0.2,CA-2011-125136,28314,White GlueTop Scratch Pads,31,8,96,2011-10-03,North Carolina,5,126,6,96.26,32.5,35.0583,-79.008,1,4,2,1,1,2
2011-09-28,Fayetteville,0.2,CA-2011-125136,28314,Xerox 195,4,2,11,2011-10-03,North Carolina,5,14,6,10.69,35.0,35.0583,-79.008,1,4,2,1,1,2
2011-09-28,Lawrence,0.0,CA-2011-107153,1841,"Decoflex Hanging Personal Folder File, Blue",12,3,46,2011-10-03,Massachusetts,5,61,6,46.26,27.0,42.7115,-71.167,1,2,2,1,1,5
2011-09-29,Los Angeles,0.0,CA-2011-146969,90045,Luxo Professional Combination Clamp-On Lamps,53,2,205,2011-10-03,California,4,268,6,204.6,26.0,33.9631,-118.3941,2,1,1,1,1,3
2011-09-29,New York City,0.0,CA-2011-124856,10011,Seth Thomas 14 Putty-Colored Wall Clock,36,4,117,2011-10-03,New York,4,154,3,117.36,31.0,40.7402,-73.9996,2,2,1,2,2,3
2011-09-29,Philadelphia,0.4,CA-2011-122931,19134,Hon 30 x 60 Table with Locking Drawer,-82,2,409,2011-10-03,Pennsylvania,4,536,6,409.27,-20.0,39.9925,-75.1133,2,2,2,1,1,11
2011-09-29,Philadelphia,0.4,CA-2011-122931,19134,Hon 4060 Series Tables,-20,1,67,2011-10-03,Pennsylvania,4,88,6,67.18,-30.0,39.9925,-75.1133,2,2,2,1,1,11
2011-09-29,Seattle,0.0,CA-2011-126683,98115,"Bevis Oval Conference Table, Walnut",399,9,2349,2011-10-01,Washington,2,3078,3,2348.82,17.0,47.6849,-122.2968,2,1,3,2,1,11
2011-09-29,Seattle,0.0,CA-2011-126683,98115,Longer-Life Soft White Bulbs,3,2,6,2011-10-01,Washington,2,8,3,6.16,48.0,47.6849,-122.2968,2,1,3,2,1,3
2011-09-29,Los Angeles,0.0,CA-2011-146969,90045,"Fellowes Mobile File Cart, Black",17,1,62,2011-10-03,California,4,81,6,62.18,27.0,33.9631,-118.3941,1,1,1,1,1,5
2011-09-29,Los Angeles,0.0,CA-2011-146969,90045,Stockwell Push Pins,3,4,9,2011-10-03,California,4,11,6,8.72,33.0,33.9631,-118.3941,1,1,1,1,1,14
2011-09-29,Los Angeles,0.0,CA-2011-146969,90045,Xerox 223,3,1,6,2011-10-03,California,4,8,6,6.48,48.0,33.9631,-118.3941,1,1,1,1,1,2
2011-09-29,New York City,0.0,CA-2011-124856,10011,Avery 48,9,3,19,2011-10-03,New York,4,25,3,18.9,46.0,40.7402,-73.9996,1,2,1,2,2,10
2011-09-29,New York City,0.0,CA-2011-124856,10011,"Dual Level, Single-Width Filing Carts",363,9,1396,2011-10-03,New York,4,1829,3,1395.54,26.0,40.7402,-73.9996,1,2,1,2,2,5
2011-09-29,New York City,0.0,CA-2011-124856,10011,White Computer Printout Paper by Universal,38,2,78,2011-10-03,New York,4,102,3,77.52,49.0,40.7402,-73.9996,1,2,1,2,2,2
2011-09-29,Philadelphia,0.2,CA-2011-122931,19134,Nontoxic Chalk,1,3,4,2011-10-03,Pennsylvania,4,6,6,4.22,35.0,39.9925,-75.1133,1,2,2,1,1,6
2011-09-29,Philadelphia,0.2,CA-2011-122931,19134,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",18,11,55,2011-10-03,Pennsylvania,4,73,6,55.44,32.5,39.9925,-75.1133,1,2,2,1,1,10
2011-09-29,Philadelphia,0.2,CA-2011-122931,19134,Southworth Parchment Paper & Envelopes,7,4,21,2011-10-03,Pennsylvania,4,27,6,20.93,32.5,39.9925,-75.1133,1,2,2,1,1,2
2011-09-29,Philadelphia,0.2,CA-2011-122931,19134,Tennsco Single-Tier Lockers,-338,6,1802,2011-10-03,Pennsylvania,4,2361,6,1801.63,-18.8,39.9925,-75.1133,1,2,2,1,1,5
2011-09-29,Seattle,0.0,CA-2011-111962,98115,Fellowes Super Stor/Drawer Files,153,5,808,2011-10-04,Washington,5,1058,6,807.75,19.0,47.6849,-122.2968,1,1,1,1,1,5
2011-09-29,Seattle,0.2,CA-2011-111962,98115,GBC Standard Plastic Binding Systems Combs,3,2,10,2011-10-04,Washington,5,13,6,10.05,31.3,47.6849,-122.2968,1,1,1,1,1,1
2011-09-29,Los Angeles,0.2,CA-2011-146969,90045,Star Micronics TSP800 TSP847IIU Receipt Printer,223,2,686,2011-10-03,California,4,899,6,686.32,32.5,33.9631,-118.3941,3,1,1,1,1,16
2011-09-30,New York City,0.0,CA-2011-159478,10035,"Master Caster Door Stop, Brown",5,3,15,2011-10-06,New York,6,20,6,15.24,34.0,40.8011,-73.9371,2,2,2,1,3,3
2011-09-30,Boynton Beach,0.2,US-2011-167633,33437,Xerox 217,5,3,16,2011-10-05,Florida,5,20,6,15.55,35.0,26.5312,-80.1418,1,4,1,1,1,2
2011-09-30,Clarksville,0.2,CA-2011-140886,37042,Holmes Odor Grabber,11,6,69,2011-10-04,Tennessee,4,91,6,69.22,16.3,36.5853,-87.4186,1,4,1,1,1,9
2011-09-30,Fairfield,0.2,CA-2011-141649,45014,Eureka Sanitaire  Commercial Upright,60,6,795,2011-09-30,Ohio,0,1042,0,795.41,7.5,39.3266,-84.5479,1,2,2,4,3,9
2011-09-30,New York City,0.0,CA-2011-102008,10011,Tops Green Bar Computer Printout Paper,24,1,49,2011-10-04,New York,4,64,6,48.94,50.0,40.7402,-73.9996,1,2,1,1,1,2
2011-09-30,Seattle,0.2,CA-2011-137351,98105,DXL Angle-View Binders with Locking Rings by Samsill,13,7,43,2011-10-04,Washington,4,57,6,43.18,31.3,47.6633,-122.3022,1,1,1,1,1,1
2011-10-01,Reno,0.0,US-2011-132745,89502,Sterling Rubber Bands by Alliance,0,1,5,2011-10-05,Nevada,4,6,6,4.71,0.0,39.4972,-119.7764,1,1,3,1,1,14
2011-10-02,Tempe,0.2,CA-2011-108189,85281,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2, 300/Messages",3,2,9,2011-10-05,Arizona,3,12,1,9.41,36.3,33.4227,-111.9261,1,1,2,3,2,2
2011-10-02,Tempe,0.2,CA-2011-108189,85281,Letter or Legal Size Expandable Poly String Tie Envelopes,5,6,13,2011-10-05,Arizona,3,17,1,12.77,36.3,33.4227,-111.9261,1,1,2,3,2,12
2011-10-02,Tempe,0.2,CA-2011-108189,85281,Staples,1,2,5,2011-10-05,Arizona,3,6,1,4.67,31.3,33.4227,-111.9261,1,1,2,3,2,14
2011-10-02,Tempe,0.2,CA-2011-108189,85281,Stiletto Hand Letter Openers,-3,2,15,2011-10-05,Arizona,3,20,1,15.36,-21.3,33.4227,-111.9261,1,1,2,3,2,15
2011-10-02,Tempe,0.2,CA-2011-108189,85281,Bose SoundLink Bluetooth Speaker,107,2,318,2011-10-05,Arizona,3,417,1,318.4,33.8,33.4227,-111.9261,3,1,2,3,2,4
2011-10-02,Tempe,0.2,CA-2011-108189,85281,Kingston Digital DataTraveler 16GB USB 2.0,0,1,7,2011-10-05,Arizona,3,9,1,7.16,-1.3,33.4227,-111.9261,3,1,2,3,2,7
2011-10-02,Tempe,0.2,CA-2011-108189,85281,Pyle PMP37LED,20,3,230,2011-10-05,Arizona,3,302,1,230.38,8.8,33.4227,-111.9261,3,1,2,3,2,4
2011-10-03,Dallas,0.6,CA-2011-120775,75217,DAX Natural Wood-Tone Poster Frame,-19,3,32,2011-10-07,Texas,4,42,6,31.78,-60.0,32.7244,-96.6755,2,3,1,1,1,3
2011-10-03,Evanston,0.3,CA-2011-153976,60201,"Global High-Back Leather Tilter, Burgundy",-70,3,258,2011-10-08,Illinois,5,338,3,258.28,-27.1,42.0546,-87.6943,2,3,1,2,2,8
2011-10-03,Los Angeles,0.2,CA-2011-157882,90036,Bevis Round Conference Room Tables and Bases,4,1,143,2011-10-08,California,5,188,3,143.43,2.5,34.0699,-118.3492,2,1,2,2,2,11
2011-10-03,Los Angeles,0.2,CA-2011-157882,90036,"Global Deluxe Stacking Chair, Gray",14,3,122,2011-10-08,California,5,160,3,122.35,11.3,34.0699,-118.3492,2,1,2,2,2,8
2011-10-03,Columbus,0.2,CA-2011-108903,43229,Convenience Packs of Business Envelopes,5,5,14,2011-10-03,Ohio,0,19,0,14.48,33.8,40.0839,-82.9726,1,2,1,4,3,12
2011-10-03,Columbus,0.2,CA-2011-108903,43229,Hunt Boston Vacuum Mount KS Pencil Sharpener,4,2,56,2011-10-03,Ohio,0,73,0,55.98,7.5,40.0839,-82.9726,1,2,1,4,3,6
2011-10-03,Dallas,0.8,CA-2011-120775,75217,Avery Hidden Tab Dividers for Binding Systems,-3,3,2,2011-10-07,Texas,4,2,6,1.79,-170.0,32.7244,-96.6755,1,3,1,1,1,1
2011-10-03,Dallas,0.2,CA-2011-120775,75217,Colored Push Pins,1,3,4,2011-10-07,Texas,4,6,6,4.34,20.0,32.7244,-96.6755,1,3,1,1,1,14
2011-10-03,Dallas,0.2,CA-2011-120775,75217,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,2,2,5,2011-10-07,Texas,4,6,6,4.93,35.0,32.7244,-96.6755,1,3,1,1,1,10
2011-10-03,Dallas,0.2,CA-2011-120775,75217,Sterling Rubber Bands by Alliance,-4,4,15,2011-10-07,Texas,4,20,6,15.07,-25.0,32.7244,-96.6755,1,3,1,1,1,14
2011-10-03,Durham,0.2,US-2011-155817,27707,Advantus Rolling Drawer Organizers,5,2,62,2011-10-09,North Carolina,6,81,6,61.57,7.5,35.9631,-78.9315,1,4,3,1,3,5
2011-10-03,Durham,0.2,US-2011-155817,27707,DIXON Oriole Pencils,0,3,6,2011-10-09,North Carolina,6,8,6,6.19,7.5,35.9631,-78.9315,1,4,3,1,3,6
2011-10-03,Columbus,0.2,CA-2011-108903,43229,Logitech G105 Gaming Keyboard,-4,3,142,2011-10-03,Ohio,0,187,0,142.49,-2.5,40.0839,-82.9726,3,2,1,4,3,7
2011-10-04,New York City,0.1,CA-2011-166891,10024,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",-7,5,589,2011-10-06,New York,2,772,1,589.41,-1.1,40.7864,-73.9764,2,2,1,3,2,8
2011-10-04,Seattle,0.0,CA-2011-102085,98115,Avery 519,14,4,29,2011-10-09,Washington,5,38,6,29.24,47.0,47.6849,-122.2968,1,1,1,1,1,10
2011-10-04,Vallejo,0.0,CA-2011-153479,94591,Avery 512,7,5,14,2011-10-08,California,4,19,6,14.45,47.0,38.0985,-122.2124,1,1,1,1,1,10
2011-10-04,Vallejo,0.2,CA-2011-153479,94591,GBC Recycled Regency Composition Covers,31,2,96,2011-10-08,California,4,125,6,95.65,32.5,38.0985,-122.2124,1,1,1,1,1,1
2011-10-05,Columbus,0.2,CA-2011-152422,43229,Belkin F5C206VTEL 6 Outlet Surge,11,5,92,2011-10-10,Ohio,5,120,3,91.92,12.5,40.0839,-82.9726,1,2,1,2,2,9
2011-10-05,Pomona,0.0,CA-2011-152233,91767,Plantronics Audio 478 Stereo USB Headset,35,2,100,2011-10-06,California,1,131,1,99.98,35.0,34.0812,-117.7362,3,1,1,3,3,7
2011-10-06,Indianapolis,0.0,CA-2011-109680,46203,Fellowes Staxonsteel Drawer Files,54,2,386,2011-10-09,Indiana,3,506,1,386.34,14.0,39.743,-86.1179,1,3,2,3,2,5
2011-10-06,Omaha,0.0,CA-2011-132542,68104,GBC VeloBinder Strips,8,2,15,2011-10-08,Nebraska,2,20,3,15.36,50.0,41.2919,-95.9999,1,3,2,2,1,1
